Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
40580,"The other friend say- ""That's very good.""",104,176,122
40581,"He says- ""Thank you- thank you.""",104,176,122
40582,In Saudi Arabia- when we see old man- we used to kiss his head.,104,176,5
40583,It's kind of respect.,104,176,5
40584,Anything?,104,176,122
40586,When my sister go outside- like to the mall- I am sure there aren't anybody they will talk to her.,104,176,5
40587,You bring your seat to her.,104,176,122
40588,He wanted to listen my story again.,104,176,70
40589,There was a young man who was sitting in seat.,104,176,70
40590,The train stopped a station- and a old man came in front of us- and the train kept going.,104,176,70
40591,I want to listen this.,104,176,70
40592,"I told him- ""Hey- young boy. Give your seat to old man.""",104,176,70
40593,Do you have any question?,104,176,122
40594,No see teacher- ok.,104,176,5
40595,My country have a lot of manners.,104,176,83
40596,For example- when my grandfather and grandfmother are birthday- grandson and granddaughter kneel.,104,176,83
40597,When parents and friend conversation- children cannot listen anything.,104,176,83
40598,For example- I with Fahad talk anything- you cannot interrupt.,104,176,83
40599,In China- I meet my teacher- I need to bow.,104,176,83
40600,I cannot call teacher name.,104,176,83
40601,"For example- in China- ""Ron-"" no!",104,176,83
40602,For example- you teacher- I no call you first name.,104,176,83
40604,Meet father or uncle- old man- kiss head.,104,176,83
40605,It's kind of respect.,104,176,5
40606,He talk me about his story.,104,176,122
40607,He went to the other city with his two friend.,104,176,122
40608,"He told the young boy- ""The old man need seat--please move.""",104,176,122
40609,"The old man- when he talk the young boy- say- ""Please move your chair-"" the old man is sit down.",104,176,122
40610,He went no far away- maybe 30 minutes.,104,176,122
40611,That part doesn't needed- this story.,104,176,70
40612,In Saudi Arabia- when they eat- they use right hand.,104,176,66
40613,Because is clean- left hand is dirty.,104,176,66
40614,Their right hand is more educate than left.,104,176,122
40615,In Japan- don't use hand.,104,176,66
40616,We use chopstick and fork.,104,176,66
40617,Japan manners is same Korean manners.,104,176,70
40618,When they eating- old people and grandmother and grandfather- together eating- in public place- all people be quiet.,104,176,70
40619,They went public place- they must be quiet.,104,176,70
40620,Sometime- bad people loud speaking.,104,176,70
40621,Japan Korea- same manners.,104,176,70
40622,In Saudi Arabia- when I went go bank- no talk use phone.,104,176,5
40629,Where is me?,106,186,83
40630,Now times we have economic crisis in the world- some parents have reversed.,106,186,70
40631,I think all of them- men women- have a difficult time.,106,186,5
40632,I cant decide who has--,106,186,5
40633,They already have jobs in their house with children.,106,186,5
40634,The point is a difficult life--,106,186,5
40635,Man is more difficult.,106,186,83
40636,souse  norse,106,186,83
40637,The woman man should do housework.,106,186,83
40638,In South China- man is so difficult- because if man lose job they will suffer a lot.,106,186,83
40639,Although they feel fear they pretend to- feel pressure.,106,186,70
40640,South China is more easy than woman.,106,186,83
40641,She invited you to come visit her house?,106,186,70
40642,I think the man more than a woman.,106,186,70
40643,I never think a man and baby is better than the woman.,106,186,113
40644,never saw it.,106,186,113
40645,My husband loose his job  I worked.,106,186,113
40646,It 2 months stay home.,106,186,113
40647,You prepare for us dinner.,106,186,113
40648,I think it depende understand culture.,106,186,122
40649,Some cases when women went out and had to get responsibility.,106,186,122
40650,Take care of baby/child.,106,186,122
40651,how do you feel feminism?,106,186,132
40654,The woman can do many things- can do president- can do principal.,106,186,122
40655,Women and man equally and balance.,106,186,132
40656,not only in the house.,106,186,132
40657,Before womans only work in home.,106,186,122
40658,In Chinese society- in American society- in many societies many common the woman work in and out of home.,106,186,122
40659,The situation is changing.,106,186,122
40660,The life is more city life.,106,186,122
40661,the man work,106,186,5
40662,Its related if a man has a strong body- healthy mentally strong.,106,186,83
40663,You mean for the mental?,106,186,5
40664,The man is stronger and has an easier life then women.,106,186,83
40665,Women is easy.,106,186,83
40666,I disagree because the mental.,106,186,122
40667,Not about smart or stupid.,106,186,83
40668,Do you think women are strong in mental?,106,186,70
40669,Man looks like a money machine.,106,186,83
40670,You don't need to work..Work! Volunteer!,106,186,70
40671,church,106,186,70
40672,I think working is just earn money.,106,186,70
40673,Priest a have many work different place.,106,186,83
40674,For me- I'm a sister I need to work.,106,186,83
40675,I choose my life- choose this way- I need to be honest for God.,106,186,83
40676,The leader tell you how to do this matter?,106,186,138
40677,Dog always loyal his owner.,106,186,83
40679,How spell?,106,186,70
40683,Depends on perspective.,106,186,70
40684,Some people in our group there a man has woman has easier life because they don't have to think about taking care of their children.,106,186,70
40685,A hard point in our discussion which was a religion point.,106,186,122
40686,Our topic is about scars.,108,187,132
40687,Physical aspect is mean normal scar.,108,187,132
40688,Mental aspect is mean the scar that happen inside your mind.,108,187,132
40689,We have to study hard to go to good university.,108,187,70
40692,I cried a lot- because it might be a cancer.,108,187,70
40693,I felt as if I went through an experience of death.,108,187,70
40694,Live as if you die tomorrow.,108,187,70
40695,From that time- I study really hard- maybe 20 hours a day.,108,187,70
40696,After graduating high school--,108,187,70
40698,My uncle's wife took me to downtown.,108,187,83
40699,The nurse is newcomers.,108,187,83
40700,I have two scars in my face.,108,187,66
40701,Here- and in chin.,108,187,66
40702,I had a scar twice in chin.,108,187,66
40703,When I was kindergarten student- I played with a slide.,108,187,66
40704,I climbed up slide.,108,187,66
40705,My hand slipped- and then my chin is hit on the slide.,108,187,66
40706,It's blood.,108,187,66
40707,It was blood?,108,187,83
40708,I played a tag with my friend.,108,187,66
40709,I run away from my friend.,108,187,66
40710,Then I fall down- and I got a scar- same place.,108,187,66
40711,I hided for two hours.,108,187,66
40712,"I felt- ""Why no one find me.""",108,187,66
40713,I feel so worried.,108,187,66
40714,There was a window edge- and I hit- and I cried.,108,187,66
40715,I was catching- and tie at midnight.,108,187,21
40716,They divide us in the labor camp.,108,187,21
40717,They was catching 5 or 6 of us.,108,187,21
40718,They thought that we have stolen the potato.,108,187,21
40719,At midnight- tie me in the tree- with the other two.,108,187,21
40720,And they knocked me here.,108,187,21
40721,And then- tomorrow morning--fortunately they don't kill us- because we are children.,108,187,21
40722,Tomorrow morning- they keep us in the house.,108,187,21
40723,They give a lesson not steal.,108,187,21
40724,I was knocked here.,108,187,21
40725,We don't eat--we don't stole that.,108,187,21
40726,This is mental scar.,108,187,21
40727,It was really popular- making a scar by their hands.,108,187,70
40728,This is funny story.,108,187,70
40729,I was watching tv--cartoon.,108,187,70
40730,My mom brought something in outside.,108,187,70
40731,At that time- I was focusing tv.,108,187,70
40732,So I run to outside.,108,187,70
40733,So did you go to hospital?,108,187,148
40734,It was bented.,108,187,70
40735,I made my brother scar--it was big scar.,108,187,70
40736,You was nine years old?,108,187,148
40737,I catched his hand.,108,187,70
40738,His face broken everything- and he got a scar here.,108,187,70
40739,At that time- my parents was not in my house.,108,187,70
40740,You waited your parents to come?,108,187,70
40741,So now- his mouth is usual?,108,187,148
40742,Korea has a scar because of separation north and south.,108,187,70
40743,In the Korean War- one of my uncle and one of my aunt was killed.,108,187,70
40744,North Koreans came to South.,108,187,70
40745,She going under the ground to be safe.,108,187,148
40746,At that time she was alone- because my father came here.,108,187,148
40747,She really hate the war and the sounds.,108,187,148
40748,It remind you of your childhood- right?,108,187,5
40749,Does it remind you with anything?,108,187,5
40750,Does it remind you with your childhood?,108,187,5
40751,Somebody dead- or somebody injure,108,187,66
40752,When I said how to deal with mental scars- that make you sad.,108,187,5
40753,We also talked about physical scar can be a symbol of the person.,108,187,66
40754,If someone has a scar- you can know him from many people.,108,187,5
40755,We talked about two kind of scars.,108,187,5
40756,In physical scars- we talked about who has a scar.,108,187,5
40757,It reminds her with her childhood.,108,187,5
